subject,session,task,run,space,suffix,datatype,extension,entities,file,toc_path,mask_path,tsnr_path,events_path,phys1d_path,imgmeta_path,phys_path,physmeta_path,cfd_orig_path,cfd_new_path,cfdjson_orig_path,cfdjson_new_path,nv,ms,has_phys
23554,v1,mid,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v1', 'task': 'mid', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-1_desc-confounds_regressors.json,366,233910.0,True
23554,v1,mid,2,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v1', 'task': 'mid', 'run': 2, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-mid_run-2_desc-confounds_regressors.json,366,234426.0,True
23554,v1,rest,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v1', 'task': 'rest', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v1/func/sub-23554_ses-v1_task-rest_run-1_desc-confounds_regressors.json,196,250586.0,True
23554,v2,mid,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v2', 'task': 'mid', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-mid_run-1_desc-confounds_regressors.json,366,232193.0,True
23554,v2,rest,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v2', 'task': 'rest', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v2/func/sub-23554_ses-v2_task-rest_run-1_desc-confounds_regressors.json,196,242210.0,True
23554,v3,mid,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v3', 'task': 'mid', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-mid_run-1_desc-confounds_regressors.json,366,234723.0,True
23554,v3,rest,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v3', 'task': 'rest', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v3/func/sub-23554_ses-v3_task-rest_run-1_desc-confounds_regressors.json,196,246289.0,True
23554,v4,mid,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v4', 'task': 'mid', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-mid_run-1_desc-confounds_regressors.json,366,26486.0,True
23554,v4,rest,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v4', 'task': 'rest', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v4/func/sub-23554_ses-v4_task-rest_run-1_desc-confounds_regressors.json,196,238820.0,True
23554,v6,mid,1,MNI152NLin2009cAsym,bold,func,.nii.gz,"{'subject': '23554', 'session': 'v6', 'task': 'mid', 'run': 1, 'space': 'MNI152NLin2009cAsym', 'suffix': 'bold', 'datatype': 'func', 'extension': '.nii.gz'}",/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_toutcount.txt,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-brain_mask.nii.gz,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-tsnr_bold.nii.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_events.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_desc-physregs_timeseries.slibase.1D,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_space-MNI152NLin2009cAsym_res-2_desc-preproc_bold.json,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_physio.tsv.gz,/data/MBDU/mid_share/data/bids_defaced/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_physio.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_desc-confounds_timeseries.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_desc-confounds_regressors.tsv,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_desc-confounds_timeseries.json,/data/MBDU/mid_share/data/derivatives/fmriprep/fmriprep_v21.0.0/sub-23554/out/sub-23554/ses-v6/func/sub-23554_ses-v6_task-mid_run-1_desc-confounds_regressors.json,366,234358.0,True
